"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33"
"4493.126" "2" "0" "4" "3" "2" "3" "0" "5" "2" "0" "0" "0" "2" "0" "0" "0" "2" "3" "2" "2" "8" "0" "4" "2" "2" "2" "2" "2" "3" "37" "3" "0" "1"
"4493.127" "0" "2" "0" "3" "2" "0" "0" "0" "2" "0" "0" "5" "2" "0" "0" "0" "2" "3" "2" "2" "8" "0" "4" "2" "2" "2" "2" "0" "3" "37" "3" "0" "1"
"4493.128" "0" "0" "0" "3" "2" "0" "0" "0" "2" "0" "0" "5" "2" "5" "0" "0" "2" "3" "2" "2" "8" "0" "4" "2" "2" "2" "2" "0" "3" "37" "3" "0" "1"
"4493.129" "2" "2" "0" "0" "0" "5" "3" "5" "3" "2" "0" "4" "3" "0" "0" "2" "0" "2" "0" "0" "0" "0" "2" "0" "0" "0" "8" "0" "2" "0" "0" "20" "1"
"4493.130" "2" "2" "0" "0" "0" "5" "0" "5" "3" "2" "4" "4" "3" "0" "0" "2" "2" "2" "0" "0" "0" "0" "2" "0" "0" "0" "8" "2" "2" "0" "0" "0" "1"
"4493.131" "2" "2" "0" "0" "0" "5" "5" "5" "3" "2" "2" "4" "3" "0" "0" "2" "0" "2" "0" "0" "0" "0" "2" "2" "0" "0" "2" "0" "2" "9" "0" "0" "1"
"4493.132" "2" "2" "0" "0" "0" "5" "0" "5" "3" "2" "2" "4" "3" "0" "0" "2" "0" "2" "0" "0" "0" "2" "2" "0" "0" "0" "2" "0" "2" "0" "0" "0" "1"
"4493.133" "2" "2" "0" "3" "0" "5" "0" "5" "3" "2" "4" "4" "3" "0" "0" "2" "0" "2" "0" "2" "0" "2" "2" "0" "0" "2" "4" "0" "2" "2" "0" "27" "1"
"4493.134" "2" "2" "0" "3" "0" "5" "2" "5" "3" "2" "4" "4" "3" "0" "0" "2" "0" "2" "0" "2" "9" "2" "2" "0" "0" "2" "4" "0" "2" "2" "0" "27" "1"
"4493.135" "2" "2" "0" "0" "2" "5" "0" "5" "3" "2" "0" "4" "3" "2" "0" "2" "0" "2" "0" "2" "0" "0" "2" "0" "0" "0" "4" "2" "2" "2" "0" "0" "1"
"4493.136" "2" "2" "0" "0" "0" "5" "0" "5" "3" "2" "0" "4" "3" "2" "0" "2" "0" "2" "0" "2" "0" "4" "2" "3" "0" "0" "4" "2" "2" "2" "0" "0" "1"
"4493.137" "2" "2" "0" "0" "2" "5" "0" "5" "3" "2" "0" "4" "3" "2" "4" "2" "0" "2" "0" "0" "0" "2" "0" "0" "26" "2" "0" "0" "2" "0" "0" "0" "1"
"4493.138" "2" "2" "0" "0" "2" "5" "0" "5" "3" "2" "0" "4" "3" "2" "4" "2" "0" "2" "0" "0" "0" "2" "0" "0" "26" "2" "0" "0" "2" "0" "0" "0" "1"
"4493.139" "2" "2" "0" "7" "2" "5" "0" "5" "3" "2" "12" "4" "3" "19" "4" "2" "13" "2" "0" "0" "0" "2" "0" "0" "0" "2" "0" "0" "2" "0" "0" "8" "1"
"4493.140" "2" "2" "0" "7" "2" "5" "0" "5" "3" "2" "0" "4" "3" "19" "4" "2" "0" "2" "3" "0" "0" "2" "0" "0" "0" "2" "0" "2" "2" "0" "0" "0" "1"
"4493.141" "2" "2" "0" "5" "0" "5" "0" "5" "3" "0" "5" "4" "3" "0" "0" "2" "0" "2" "0" "0" "0" "2" "0" "0" "0" "0" "15" "0" "2" "0" "2" "0" "1"
"4493.142" "2" "2" "0" "5" "0" "5" "0" "5" "3" "0" "5" "4" "3" "0" "0" "2" "0" "2" "0" "0" "0" "2" "0" "0" "0" "0" "15" "0" "2" "0" "2" "0" "1"
"4493.143" "2" "2" "0" "5" "0" "5" "0" "5" "3" "0" "5" "4" "3" "0" "0" "2" "0" "2" "0" "0" "0" "2" "0" "0" "0" "4" "15" "0" "2" "0" "2" "0" "1"
"4493.144" "2" "2" "0" "5" "0" "5" "0" "5" "3" "0" "5" "4" "3" "0" "2" "2" "0" "2" "0" "0" "2" "2" "0" "0" "0" "2" "15" "0" "2" "0" "2" "0" "1"
"4493.145" "2" "5" "0" "0" "0" "5" "0" "5" "3" "0" "0" "4" "0" "2" "0" "2" "9" "2" "5" "3" "0" "0" "0" "0" "2" "0" "5" "0" "2" "0" "2" "0" "1"
"4493.146" "2" "2" "0" "0" "0" "5" "0" "5" "3" "0" "0" "4" "0" "2" "0" "2" "9" "2" "5" "3" "5" "0" "0" "0" "2" "0" "5" "0" "2" "0" "2" "0" "1"
"4493.147" "2" "0" "0" "0" "0" "5" "5" "5" "3" "0" "0" "4" "0" "2" "0" "2" "9" "2" "5" "3" "0" "4" "0" "0" "2" "2" "0" "0" "2" "0" "2" "0" "1"
"4493.148" "2" "0" "0" "0" "0" "5" "3" "5" "3" "0" "0" "4" "0" "2" "0" "2" "9" "2" "5" "3" "0" "4" "0" "0" "2" "2" "0" "0" "2" "0" "2" "0" "1"
"4493.149" "2" "5" "2" "6" "0" "5" "0" "5" "3" "3" "0" "4" "0" "4" "3" "2" "9" "2" "5" "3" "0" "9" "4" "3" "2" "0" "0" "0" "2" "0" "2" "2" "1"
"4493.150" "2" "5" "2" "6" "0" "5" "0" "5" "3" "3" "0" "4" "0" "0" "3" "2" "9" "2" "5" "3" "0" "0" "0" "3" "2" "0" "0" "2" "2" "0" "2" "2" "1"
"4493.151" "2" "5" "0" "0" "0" "5" "0" "5" "3" "0" "0" "4" "0" "0" "0" "2" "9" "2" "5" "3" "0" "0" "0" "0" "2" "0" "0" "4" "2" "0" "2" "2" "1"
"4493.152" "2" "5" "5" "0" "0" "5" "0" "5" "3" "0" "0" "4" "4" "0" "0" "2" "9" "2" "5" "3" "0" "0" "0" "0" "2" "0" "0" "0" "2" "0" "2" "2" "1"
"4493.153" "2" "0" "0" "0" "2" "5" "2" "5" "3" "0" "5" "4" "0" "0" "0" "2" "9" "2" "5" "5" "2" "2" "3" "0" "0" "0" "0" "0" "2" "2" "2" "0" "1"
"4493.154" "2" "0" "0" "0" "2" "5" "2" "5" "3" "0" "0" "4" "0" "0" "0" "2" "9" "2" "5" "5" "2" "2" "3" "0" "0" "0" "0" "0" "2" "2" "2" "0" "1"
"4493.155" "2" "0" "0" "0" "2" "5" "2" "5" "3" "0" "0" "4" "0" "0" "16" "2" "9" "2" "5" "5" "0" "2" "3" "0" "0" "0" "0" "0" "2" "2" "2" "0" "1"
"4493.156" "2" "0" "0" "2" "2" "5" "2" "5" "3" "0" "0" "4" "2" "0" "16" "2" "9" "2" "5" "5" "0" "2" "3" "0" "0" "0" "0" "0" "2" "2" "2" "0" "1"
"4493.157" "2" "0" "4" "2" "0" "5" "2" "5" "3" "0" "0" "4" "0" "0" "0" "2" "9" "2" "5" "5" "0" "0" "12" "0" "0" "0" "0" "5" "2" "2" "2" "0" "1"
"4493.158" "2" "0" "4" "2" "0" "5" "2" "5" "3" "0" "0" "4" "0" "0" "0" "2" "9" "2" "5" "5" "0" "0" "12" "0" "0" "0" "0" "5" "2" "2" "2" "0" "1"
"4493.159" "2" "0" "4" "2" "0" "5" "2" "5" "3" "0" "0" "4" "0" "0" "0" "2" "9" "2" "5" "5" "0" "0" "2" "0" "0" "0" "0" "5" "2" "2" "2" "2" "1"
"4493.160" "2" "0" "4" "2" "0" "5" "2" "5" "3" "0" "0" "4" "0" "0" "0" "2" "9" "2" "5" "5" "0" "0" "2" "0" "0" "5" "0" "5" "2" "2" "2" "2" "1"
"4493.161" "2" "0" "4" "0" "0" "0" "2" "0" "3" "0" "2" "4" "2" "3" "2" "2" "0" "2" "2" "3" "5" "0" "0" "0" "4" "0" "0" "2" "2" "0" "2" "0" "1"
"4493.162" "2" "0" "0" "0" "4" "0" "2" "0" "3" "0" "0" "4" "2" "3" "2" "2" "0" "2" "2" "3" "5" "0" "2" "0" "4" "0" "0" "2" "2" "0" "2" "0" "1"
"4493.163" "2" "0" "0" "0" "0" "0" "2" "0" "3" "2" "0" "4" "53" "3" "2" "2" "0" "2" "0" "3" "5" "0" "0" "8" "0" "0" "0" "2" "2" "0" "2" "2" "1"
"4493.164" "2" "0" "5" "0" "0" "0" "2" "0" "3" "2" "0" "4" "53" "3" "0" "2" "0" "2" "0" "3" "5" "0" "0" "8" "0" "2" "0" "2" "2" "0" "2" "2" "1"
"4493.165" "2" "0" "0" "0" "0" "0" "2" "0" "3" "0" "0" "4" "0" "3" "0" "2" "2" "2" "0" "3" "5" "0" "0" "0" "0" "0" "37" "2" "2" "0" "2" "3" "1"
"4493.166" "2" "0" "0" "0" "0" "0" "2" "0" "3" "0" "2" "4" "0" "3" "0" "2" "2" "2" "0" "3" "5" "0" "0" "0" "0" "0" "37" "2" "0" "0" "2" "3" "1"
"4493.167" "2" "0" "0" "0" "0" "0" "2" "0" "3" "2" "0" "4" "0" "3" "0" "2" "0" "2" "0" "3" "5" "0" "0" "2" "0" "0" "0" "2" "0" "0" "2" "0" "1"
"4493.168" "2" "0" "3" "0" "0" "0" "2" "0" "3" "2" "0" "4" "0" "3" "0" "2" "0" "2" "0" "3" "5" "0" "0" "2" "0" "0" "0" "2" "0" "0" "2" "2" "1"
"4493.169" "2" "2" "0" "2" "9" "2" "2" "2" "3" "0" "14" "4" "0" "3" "0" "2" "0" "2" "5" "2" "5" "3" "10" "0" "0" "2" "0" "2" "0" "0" "2" "0" "1"
"4493.170" "2" "2" "0" "2" "9" "2" "2" "2" "3" "0" "14" "4" "0" "3" "0" "2" "0" "2" "5" "2" "5" "3" "10" "0" "0" "2" "0" "2" "0" "0" "2" "0" "1"
"4493.171" "2" "2" "0" "2" "9" "2" "2" "0" "3" "0" "14" "4" "0" "3" "2" "2" "0" "2" "0" "2" "5" "0" "10" "2" "0" "0" "0" "2" "5" "0" "2" "0" "1"
"4493.172" "2" "2" "0" "2" "9" "2" "2" "0" "3" "0" "14" "4" "0" "3" "2" "2" "0" "2" "0" "2" "5" "0" "10" "0" "0" "5" "0" "2" "5" "0" "2" "0" "1"
"4493.173" "2" "0" "0" "2" "0" "2" "2" "2" "3" "0" "14" "4" "0" "3" "0" "2" "0" "2" "5" "2" "5" "0" "0" "0" "0" "0" "2" "2" "0" "0" "2" "2" "1"
"4493.174" "2" "0" "3" "2" "0" "2" "2" "0" "3" "0" "14" "4" "0" "3" "0" "2" "0" "2" "0" "2" "5" "0" "0" "0" "0" "0" "0" "2" "0" "0" "2" "2" "1"
"4493.175" "2" "0" "0" "2" "0" "2" "2" "0" "3" "0" "14" "4" "0" "3" "0" "2" "0" "2" "0" "2" "5" "0" "0" "2" "0" "0" "2" "2" "3" "0" "2" "2" "1"
"4493.176" "2" "0" "0" "2" "0" "2" "2" "0" "3" "0" "14" "4" "0" "3" "0" "2" "0" "2" "0" "2" "5" "0" "0" "2" "0" "0" "0" "2" "0" "0" "2" "2" "1"
"4493.177" "2" "0" "4" "2" "0" "0" "2" "0" "3" "0" "2" "4" "3" "3" "0" "2" "0" "2" "2" "0" "2" "0" "2" "0" "2" "0" "0" "15" "3" "2" "0" "0" "1"
"4493.178" "2" "0" "4" "0" "0" "0" "2" "0" "3" "0" "2" "4" "0" "3" "0" "2" "0" "2" "2" "0" "2" "0" "2" "0" "2" "0" "0" "15" "3" "2" "0" "0" "1"
"4493.179" "2" "0" "4" "0" "2" "0" "0" "0" "3" "0" "0" "4" "0" "3" "0" "2" "0" "2" "2" "0" "0" "0" "0" "0" "2" "0" "0" "15" "3" "2" "0" "0" "1"
"4493.180" "2" "0" "4" "0" "2" "0" "0" "0" "3" "0" "0" "4" "0" "3" "0" "2" "0" "2" "2" "0" "0" "3" "0" "0" "2" "0" "0" "15" "3" "2" "0" "0" "1"
"4493.181" "2" "0" "4" "0" "0" "0" "0" "2" "3" "0" "0" "4" "0" "3" "0" "2" "2" "2" "0" "0" "0" "0" "2" "0" "2" "0" "0" "0" "2" "2" "0" "0" "1"
"4493.182" "2" "0" "4" "0" "0" "2" "0" "0" "3" "0" "0" "4" "0" "3" "0" "2" "2" "2" "0" "0" "0" "0" "0" "0" "2" "2" "0" "0" "2" "2" "0" "0" "1"
"4493.183" "2" "2" "4" "2" "2" "0" "0" "0" "3" "0" "2" "4" "2" "3" "0" "2" "0" "2" "0" "0" "0" "0" "0" "0" "2" "0" "2" "0" "2" "2" "0" "0" "1"
"4493.184" "2" "0" "4" "2" "2" "0" "0" "0" "3" "0" "0" "4" "2" "3" "0" "2" "0" "2" "0" "0" "0" "0" "0" "0" "2" "0" "0" "0" "2" "2" "0" "0" "1"
"4493.185" "2" "0" "0" "6" "0" "2" "4" "0" "3" "2" "0" "4" "2" "3" "2" "2" "0" "2" "4" "2" "0" "2" "3" "0" "0" "2" "0" "5" "2" "2" "2" "0" "1"
"4493.186" "2" "0" "0" "0" "0" "2" "4" "0" "3" "2" "0" "4" "2" "3" "2" "2" "0" "2" "4" "2" "0" "2" "3" "0" "0" "2" "0" "0" "2" "2" "2" "0" "1"
"4493.187" "2" "0" "0" "0" "0" "2" "4" "0" "3" "2" "0" "4" "2" "3" "0" "2" "2" "2" "4" "2" "0" "2" "3" "0" "0" "2" "0" "0" "2" "2" "10" "0" "1"
"4493.188" "2" "0" "0" "0" "5" "2" "4" "0" "3" "2" "0" "4" "2" "3" "0" "2" "2" "2" "4" "2" "0" "2" "3" "0" "0" "2" "0" "11" "2" "2" "0" "0" "1"
"4493.189" "2" "3" "0" "65" "0" "2" "0" "0" "3" "2" "0" "4" "0" "3" "0" "2" "5" "2" "4" "0" "2" "2" "0" "0" "0" "2" "5" "3" "2" "2" "0" "0" "1"
"4493.190" "2" "0" "0" "65" "0" "2" "0" "0" "3" "2" "0" "4" "2" "3" "0" "2" "5" "2" "4" "0" "2" "2" "0" "0" "0" "2" "5" "3" "2" "2" "2" "0" "1"
"4493.191" "2" "0" "0" "65" "0" "2" "0" "5" "3" "2" "0" "4" "2" "3" "0" "2" "0" "2" "4" "0" "2" "2" "2" "4" "0" "2" "5" "0" "2" "2" "2" "2" "1"
"4493.192" "2" "0" "0" "65" "0" "2" "0" "5" "3" "2" "0" "4" "2" "3" "3" "2" "0" "2" "4" "0" "2" "2" "2" "0" "0" "2" "5" "0" "2" "2" "0" "2" "1"
"4493.193" "2" "5" "2" "5" "2" "2" "2" "0" "3" "2" "2" "0" "0" "5" "2" "14" "2" "2" "2" "5" "2" "0" "0" "2" "0" "0" "0" "2" "2" "15" "108" "0" "1"
"4493.194" "2" "5" "2" "5" "2" "2" "2" "2" "3" "2" "2" "2" "0" "5" "2" "14" "2" "2" "2" "5" "2" "0" "0" "2" "0" "0" "0" "2" "2" "15" "108" "0" "1"
"4493.195" "2" "5" "2" "5" "2" "2" "2" "4" "3" "2" "2" "0" "0" "5" "2" "14" "2" "2" "2" "5" "2" "0" "0" "2" "0" "0" "0" "2" "2" "0" "108" "0" "1"
"4493.196" "2" "5" "2" "5" "2" "2" "2" "0" "3" "2" "2" "0" "0" "5" "2" "14" "2" "2" "2" "5" "2" "0" "0" "2" "0" "0" "0" "2" "2" "0" "108" "2" "1"
"4493.197" "2" "5" "2" "5" "0" "2" "2" "0" "3" "2" "2" "5" "0" "5" "2" "14" "2" "2" "2" "5" "2" "0" "0" "2" "0" "2" "0" "2" "2" "0" "108" "0" "1"
"4493.198" "2" "5" "2" "5" "0" "2" "2" "0" "3" "2" "2" "5" "0" "5" "2" "14" "2" "2" "2" "5" "2" "0" "0" "2" "0" "2" "0" "2" "2" "0" "108" "0" "1"
"4493.199" "2" "5" "2" "5" "0" "2" "2" "0" "3" "2" "2" "5" "0" "5" "2" "14" "2" "2" "2" "5" "2" "0" "0" "2" "0" "2" "0" "2" "2" "5" "108" "0" "1"
"4493.200" "2" "5" "2" "5" "0" "2" "2" "0" "3" "2" "2" "5" "0" "5" "2" "14" "2" "2" "2" "5" "2" "0" "0" "2" "0" "2" "0" "2" "2" "0" "108" "2" "1"
"4493.201" "2" "5" "2" "5" "0" "2" "2" "2" "3" "2" "2" "29" "0" "0" "0" "14" "2" "2" "2" "0" "2" "0" "3" "2" "0" "0" "3" "2" "2" "0" "108" "0" "1"
"4493.202" "2" "5" "2" "5" "0" "2" "2" "2" "3" "2" "2" "29" "0" "0" "0" "14" "2" "2" "2" "0" "2" "0" "0" "2" "0" "0" "0" "2" "2" "2" "108" "0" "1"
"4493.203" "2" "5" "2" "5" "0" "2" "2" "2" "3" "2" "2" "29" "0" "0" "2" "14" "2" "2" "2" "0" "2" "0" "0" "2" "0" "0" "0" "2" "2" "0" "108" "0" "1"
"4493.204" "2" "5" "2" "5" "0" "2" "2" "2" "3" "2" "2" "29" "0" "3" "2" "14" "2" "2" "2" "0" "2" "0" "0" "2" "0" "0" "0" "2" "2" "0" "108" "0" "1"
"4493.205" "2" "5" "0" "5" "0" "2" "2" "0" "3" "2" "2" "2" "0" "2" "0" "14" "2" "2" "2" "0" "2" "0" "0" "2" "0" "0" "0" "2" "2" "0" "108" "0" "1"
"4493.206" "2" "5" "0" "5" "0" "2" "2" "0" "3" "2" "2" "0" "0" "2" "0" "14" "2" "2" "2" "0" "2" "0" "0" "2" "0" "0" "0" "2" "2" "0" "108" "0" "1"
"4493.207" "2" "5" "0" "5" "0" "2" "2" "0" "3" "2" "2" "0" "0" "2" "0" "14" "2" "2" "2" "0" "2" "0" "0" "2" "0" "3" "0" "2" "2" "0" "108" "2" "1"
"4493.208" "2" "5" "0" "5" "0" "2" "2" "0" "3" "2" "2" "0" "0" "2" "5" "14" "2" "2" "2" "0" "2" "0" "0" "2" "0" "3" "0" "2" "2" "0" "108" "0" "1"
"4493.209" "2" "0" "15" "5" "0" "5" "2" "0" "3" "2" "2" "0" "0" "2" "0" "14" "2" "3" "2" "0" "2" "8" "0" "2" "2" "0" "2" "2" "2" "0" "108" "3" "1"
"4493.210" "2" "4" "15" "5" "2" "5" "2" "0" "3" "2" "2" "0" "0" "2" "0" "14" "2" "0" "2" "0" "2" "8" "0" "2" "2" "0" "2" "2" "2" "2" "108" "3" "1"
"4493.211" "2" "0" "0" "5" "2" "5" "2" "2" "3" "2" "2" "0" "13" "2" "0" "14" "2" "0" "2" "0" "2" "8" "0" "0" "2" "0" "2" "2" "2" "0" "108" "2" "1"
"4493.212" "2" "0" "0" "5" "15" "5" "2" "0" "3" "2" "2" "0" "13" "2" "0" "14" "2" "0" "2" "2" "2" "8" "2" "0" "2" "0" "2" "2" "2" "0" "108" "2" "1"
"4493.213" "2" "0" "8" "5" "0" "5" "2" "0" "3" "2" "2" "0" "0" "0" "0" "14" "2" "0" "2" "3" "2" "8" "2" "0" "2" "0" "2" "2" "2" "2" "108" "3" "1"
"4493.214" "2" "0" "8" "5" "0" "5" "2" "0" "3" "2" "2" "0" "0" "0" "0" "14" "2" "0" "2" "3" "2" "8" "2" "0" "2" "2" "2" "2" "2" "2" "108" "3" "1"
"4493.215" "2" "0" "8" "5" "0" "5" "2" "2" "3" "2" "2" "0" "0" "2" "0" "14" "2" "2" "2" "3" "2" "8" "0" "5" "2" "0" "2" "2" "2" "0" "108" "3" "1"
"4493.216" "2" "0" "8" "5" "0" "5" "2" "2" "3" "2" "2" "0" "0" "0" "0" "14" "2" "2" "2" "3" "2" "8" "0" "5" "2" "0" "2" "2" "2" "0" "108" "3" "1"
"4493.217" "2" "0" "0" "5" "0" "0" "0" "3" "3" "2" "2" "0" "0" "0" "0" "14" "2" "0" "2" "3" "2" "8" "2" "4" "2" "0" "0" "2" "2" "0" "108" "0" "1"
"4493.218" "2" "0" "0" "5" "0" "0" "4" "3" "3" "2" "2" "0" "0" "0" "0" "14" "2" "0" "2" "3" "2" "8" "2" "4" "2" "2" "0" "2" "2" "0" "108" "0" "1"
"4493.219" "2" "0" "0" "5" "0" "0" "2" "3" "3" "2" "2" "4" "0" "0" "0" "14" "2" "0" "2" "3" "2" "8" "2" "4" "2" "0" "0" "2" "2" "2" "108" "2" "1"
"4493.220" "2" "0" "0" "5" "0" "0" "0" "3" "3" "2" "2" "0" "0" "10" "0" "14" "2" "0" "2" "3" "2" "8" "2" "4" "2" "0" "0" "2" "2" "0" "108" "2" "1"
"4493.221" "2" "0" "5" "5" "0" "0" "0" "30" "3" "2" "2" "0" "21" "2" "2" "14" "2" "0" "2" "3" "2" "8" "2" "0" "2" "5" "0" "2" "2" "0" "108" "3" "1"
"4493.222" "2" "0" "5" "5" "0" "0" "0" "0" "3" "2" "2" "0" "0" "0" "2" "14" "2" "0" "2" "3" "2" "8" "2" "0" "2" "0" "0" "2" "2" "0" "108" "3" "1"
"4493.223" "2" "0" "5" "5" "0" "0" "2" "0" "3" "2" "2" "0" "0" "0" "2" "14" "2" "0" "2" "3" "2" "8" "2" "0" "2" "0" "22" "2" "2" "0" "108" "0" "1"
"4493.224" "2" "2" "5" "5" "0" "0" "2" "0" "3" "2" "2" "0" "0" "0" "2" "14" "2" "0" "2" "3" "2" "8" "2" "0" "2" "0" "22" "2" "2" "0" "108" "0" "1"
"4493.225" "2" "0" "0" "0" "2" "5" "0" "0" "3" "0" "0" "0" "0" "0" "0" "14" "2" "2" "2" "53" "5" "4" "0" "0" "0" "0" "2" "2" "2" "2" "0" "0" "1"
"4493.226" "2" "0" "0" "0" "2" "5" "0" "0" "3" "0" "0" "0" "0" "5" "0" "14" "2" "2" "2" "53" "5" "4" "0" "0" "0" "0" "2" "2" "2" "2" "0" "0" "1"
"4493.227" "2" "5" "0" "0" "2" "5" "0" "0" "3" "2" "0" "5" "0" "0" "0" "14" "2" "0" "2" "0" "5" "4" "0" "0" "0" "0" "2" "2" "2" "2" "0" "0" "1"
"4493.228" "2" "5" "4" "14" "2" "5" "0" "0" "3" "2" "0" "0" "0" "0" "0" "14" "2" "0" "2" "0" "5" "4" "0" "0" "0" "0" "2" "2" "2" "2" "0" "0" "1"
"4493.229" "2" "0" "9" "0" "2" "5" "0" "0" "3" "2" "0" "0" "0" "2" "10" "14" "2" "0" "2" "5" "5" "4" "0" "2" "0" "0" "2" "2" "2" "2" "0" "0" "1"
"4493.230" "2" "0" "9" "0" "2" "5" "0" "0" "3" "0" "0" "0" "0" "0" "10" "14" "2" "0" "2" "5" "5" "4" "15" "2" "0" "0" "2" "2" "2" "2" "0" "0" "1"
"4493.231" "2" "0" "0" "0" "2" "5" "2" "0" "3" "2" "2" "0" "0" "0" "10" "14" "2" "0" "2" "0" "5" "4" "0" "0" "0" "0" "2" "2" "2" "2" "2" "0" "1"
"4493.232" "2" "0" "0" "0" "2" "5" "2" "0" "3" "0" "108" "0" "0" "0" "10" "14" "2" "0" "2" "3" "5" "4" "0" "0" "0" "0" "2" "2" "2" "2" "2" "0" "1"
"4493.233" "2" "0" "2" "0" "0" "5" "0" "0" "3" "2" "4" "0" "2" "2" "5" "14" "0" "2" "2" "2" "0" "4" "0" "0" "5" "19" "0" "2" "2" "2" "0" "5" "1"
"4493.234" "2" "0" "2" "0" "3" "5" "0" "0" "3" "2" "0" "0" "0" "0" "5" "14" "0" "2" "2" "2" "0" "4" "0" "0" "5" "19" "0" "2" "2" "2" "0" "5" "1"
"4493.235" "2" "0" "0" "0" "0" "5" "0" "0" "3" "2" "0" "0" "0" "2" "5" "14" "0" "11" "2" "2" "0" "4" "0" "0" "5" "19" "11" "2" "2" "2" "0" "5" "1"
"4493.236" "2" "0" "0" "0" "0" "5" "0" "0" "3" "2" "0" "0" "0" "0" "5" "14" "0" "11" "2" "2" "0" "4" "15" "0" "5" "19" "11" "2" "2" "2" "0" "5" "1"
"4493.237" "2" "0" "0" "0" "0" "5" "0" "4" "3" "2" "0" "0" "0" "3" "5" "14" "0" "0" "2" "0" "0" "4" "0" "2" "5" "19" "0" "2" "2" "2" "0" "2" "1"
"4493.238" "2" "0" "0" "0" "0" "5" "0" "4" "3" "2" "19" "2" "0" "3" "5" "14" "0" "0" "2" "0" "0" "4" "0" "2" "5" "19" "0" "2" "2" "2" "0" "0" "1"
"4493.239" "2" "0" "0" "5" "2" "5" "0" "4" "3" "0" "0" "8" "0" "3" "5" "14" "0" "2" "2" "0" "2" "4" "0" "2" "5" "19" "0" "2" "2" "2" "0" "0" "1"
"4493.240" "2" "0" "0" "0" "2" "5" "0" "4" "3" "0" "0" "8" "0" "3" "5" "14" "0" "0" "2" "0" "0" "4" "0" "2" "5" "19" "0" "2" "2" "2" "0" "2" "1"
"4493.241" "2" "0" "0" "0" "0" "5" "2" "5" "3" "0" "0" "0" "2" "3" "0" "14" "0" "0" "2" "2" "0" "4" "12" "12" "0" "0" "0" "2" "2" "2" "0" "2" "1"
"4493.242" "2" "0" "0" "0" "0" "5" "2" "5" "3" "0" "0" "0" "2" "3" "0" "14" "0" "0" "2" "2" "2" "4" "12" "0" "0" "0" "0" "2" "2" "2" "0" "0" "1"
"4493.243" "2" "0" "0" "0" "0" "5" "2" "5" "3" "0" "2" "0" "2" "3" "0" "14" "0" "0" "2" "2" "2" "4" "0" "0" "0" "0" "0" "2" "2" "2" "0" "0" "1"
"4493.244" "2" "0" "0" "0" "0" "5" "2" "5" "3" "0" "2" "0" "2" "3" "0" "14" "2" "0" "2" "2" "2" "4" "4" "0" "0" "0" "0" "2" "2" "2" "0" "0" "1"
"4493.245" "2" "0" "0" "0" "5" "5" "2" "5" "3" "0" "0" "0" "2" "3" "0" "14" "0" "0" "2" "2" "16" "4" "0" "0" "0" "0" "0" "2" "2" "2" "0" "0" "1"
"4493.246" "2" "0" "0" "0" "0" "5" "2" "5" "3" "0" "0" "2" "2" "3" "2" "14" "0" "0" "2" "2" "16" "4" "0" "0" "0" "5" "0" "2" "2" "2" "0" "0" "1"
"4493.247" "2" "0" "0" "0" "0" "5" "2" "5" "3" "0" "0" "0" "2" "3" "0" "14" "0" "19" "2" "2" "16" "4" "0" "0" "0" "0" "0" "2" "2" "2" "2" "2" "1"
"4493.248" "2" "0" "2" "0" "0" "5" "2" "5" "3" "2" "0" "0" "2" "3" "0" "14" "4" "19" "2" "2" "16" "4" "0" "0" "0" "0" "0" "2" "2" "2" "2" "0" "1"
"4493.249" "2" "0" "2" "0" "0" "5" "2" "0" "3" "2" "0" "0" "2" "0" "0" "14" "0" "4" "2" "2" "0" "4" "5" "2" "0" "0" "2" "2" "2" "2" "0" "0" "1"
"4493.250" "2" "0" "2" "46" "0" "5" "2" "0" "3" "0" "0" "0" "2" "0" "2" "14" "121" "4" "2" "2" "0" "4" "5" "2" "0" "0" "2" "2" "2" "2" "0" "0" "1"
"4493.251" "2" "2" "0" "0" "2" "5" "2" "0" "3" "2" "0" "0" "2" "0" "0" "14" "0" "4" "2" "2" "0" "4" "5" "2" "0" "0" "2" "2" "2" "2" "0" "0" "1"
"4493.252" "2" "0" "0" "0" "0" "5" "2" "0" "3" "2" "0" "0" "2" "0" "0" "14" "0" "4" "2" "2" "0" "4" "5" "2" "0" "0" "2" "2" "2" "2" "29" "0" "1"
"4493.253" "2" "0" "0" "2" "0" "5" "2" "0" "3" "0" "2" "0" "2" "0" "5" "14" "0" "0" "2" "2" "0" "4" "2" "0" "5" "8" "0" "2" "2" "2" "4" "0" "1"
"4493.254" "2" "0" "0" "0" "0" "5" "2" "0" "3" "0" "0" "0" "2" "0" "0" "14" "0" "0" "2" "2" "0" "4" "0" "0" "5" "8" "0" "2" "2" "2" "0" "0" "1"
"4493.255" "2" "0" "0" "0" "0" "5" "2" "0" "3" "0" "0" "10" "2" "0" "0" "14" "0" "0" "2" "2" "0" "4" "0" "0" "0" "8" "3" "2" "2" "2" "0" "0" "1"
